"","chromosome_name","start_position","end_position","hgnc_symbol"
"24661","CHR_HSCHR12_2_CTG2",10825317,10826358,"TAS2R10"
"24662","CHR_HSCHR12_3_CTG2",10825317,10826358,"TAS2R10"
"24663","12",10825219,10826358,"TAS2R10"
"24664","CHR_HSCHR12_2_CTG2",10907926,10909562,"TAS2R13"
"24665","CHR_HSCHR12_3_CTG2",10907926,10909562,"TAS2R13"
"24666","12",10907926,10909562,"TAS2R13"
"24667","CHR_HSCHR12_2_CTG2",10937406,11203521,"TAS2R14"
"24668","CHR_HSCHR12_3_CTG2",10937405,11167807,"TAS2R14"
"24669","12",10937408,11171573,"TAS2R14"
"24670","7",122994704,122995700,"TAS2R16"
"24671","CHR_HSCHR12_2_CTG2",11021619,11022620,"TAS2R19"
"24672","CHR_HSCHR12_3_CTG2",11021607,11022608,"TAS2R19"
"24673","12",11021619,11022620,"TAS2R19"
"24674","CHR_HSCHR12_2_CTG2",10996495,10997875,"TAS2R20"
"24675","CHR_HSCHR12_3_CTG2",10996484,10997864,"TAS2R20"
"24676","12",10995961,10998304,"TAS2R20"
"24677","7",141764097,141765197,"TAS2R3"
"24678","CHR_HSCHR12_2_CTG2",11164906,11166592,"TAS2R30"
"24679","CHR_HSCHR12_3_CTG2",11129613,11130572,"TAS2R30"
"24680","12",11132958,11134644,"TAS2R30"
"24681","CHR_HSCHR12_2_CTG2",11030387,11031407,"TAS2R31"
"24682","CHR_HSCHR12_3_CTG2",11030686,11031706,"TAS2R31"
"24683","12",11030387,11031407,"TAS2R31"
"24684","7",141972631,141973773,"TAS2R38"
"24685","7",143183419,143184435,"TAS2R39"
"24686","7",141776674,141781691,"TAS2R4"
"24687","7",143222037,143223079,"TAS2R40"
"24688","CHR_HG708_PATCH",143477873,143478796,"TAS2R41"
"24689","7",143477873,143478796,"TAS2R41"
"24690","CHR_HSCHR12_3_CTG2",11182250,11183194,"TAS2R42"
"24691","12",11185993,11186937,"TAS2R42"
"24692","CHR_HSCHR12_2_CTG2",11091308,11092334,"TAS2R43"
"24693","CHR_HSCHR12_3_CTG2",11093151,11094080,"TAS2R43"
"24694","12",11091287,11092313,"TAS2R43"
"24695","CHR_HSCHR12_2_CTG2",11061365,11062294,"TAS2R46"
"24696","CHR_HSCHR12_3_CTG2",11063523,11064452,"TAS2R46"
"24697","12",11061365,11062294,"TAS2R46"
"24698","7",141790217,141791367,"TAS2R5"
"24699","CHR_HSCHR12_2_CTG2",10985913,10986912,"TAS2R50"
"24700","CHR_HSCHR12_3_CTG2",10985900,10986899,"TAS2R50"
"24701","12",10985913,10986912,"TAS2R50"
"24702","CHR_HG708_PATCH",143443453,143444409,"TAS2R60"
"24703","7",143443453,143444409,"TAS2R60"
"24704","CHR_HSCHR12_2_CTG2",10801532,10802627,"TAS2R7"
"24705","CHR_HSCHR12_3_CTG2",10801532,10802627,"TAS2R7"
"24706","12",10801532,10802627,"TAS2R7"
"24707","CHR_HSCHR12_2_CTG2",10806051,10807293,"TAS2R8"
"24708","CHR_HSCHR12_3_CTG2",10806051,10807293,"TAS2R8"
"24709","12",10806051,10807286,"TAS2R8"
"24710","CHR_HSCHR12_2_CTG2",10809137,10810168,"TAS2R9"
"24711","CHR_HSCHR12_3_CTG2",10809137,10810168,"TAS2R9"
"24712","12",10809094,10810168,"TAS2R9"
"24713","20",13389392,13638932,"TASP1"
"24714","16",71565660,71577092,"TAT"
"24715","16",71564952,71578187,"TAT-AS1"
"24716","8",124488485,124539458,"TATDN1"
"24717","3",10248023,10281218,"TATDN2"
"24718","1",212791828,212816830,"TATDN3"
"24719","7",27739331,27844564,"TAX1BP1"
"24720","17",3662895,3668679,"TAX1BP3"
"24721","10",70771238,70785401,"TBATA"
"24722","4",37891084,38139175,"TBC1D1"
"24723","22",30291990,30326947,"TBC1D10A"
"24724","16",30357102,30370494,"TBC1D10B"
"24725","11",67403915,67410089,"TBC1D10C"
"24726","10",94402541,94536332,"TBC1D12"
"24727","9",128787253,128810430,"TBC1D13"
"24728","4",6909242,7033118,"TBC1D14"
"24729","12",71839707,71927248,"TBC1D15"
"24730","17",79932343,80035872,"TBC1D16"
"24731","19",49877666,49888750,"TBC1D17"
"24732","4",26576437,26756223,"TBC1D19"
"24733","9",98199011,98255649,"TBC1D2"
"24734","20",423596,462566,"TBC1D20"
"24735","15",73873564,73889214,"TBC1D21"
"24736","22",46762617,47175699,"TBC1D22A"
"24737","22",46914092,46916042,"TBC1D22A-AS1"
"24738","6",37257772,37332970,"TBC1D22B"
"24739","3",100260992,100325251,"TBC1D23"
"24740","16",2475051,2509560,"TBC1D24"
"24741","X",48539714,48562609,"TBC1D25"
"24742","17",15732247,15746162,"TBC1D26"
"24743","17",16923996,16932505,"TBC1D27P"
"24744","17",18634247,18644427,"TBC1D28"
"24745","15",77984036,78077724,"TBC1D2B"
"24746","17",38181659,38192555,"TBC1D3"
"24747","12",64759484,64881033,"TBC1D30"
"24748","8",123041968,123152153,"TBC1D31"
"24749","6",121079494,121334745,"TBC1D32"
"24750","CHR_HSCHR17_10_CTG4",36165687,36176601,"TBC1D3B"
"24751","CHR_HSCHR17_10_CTG4",36253723,36264678,"TBC1D3B"
"24752","CHR_HSCHR17_7_CTG4",36166057,36176992,"TBC1D3B"
"24753","17",36165683,36176636,"TBC1D3B"
"24754","17",38057693,38068634,"TBC1D3C"
"24755","17",38003976,38014908,"TBC1D3D"
"24756","17",38127951,38138868,"TBC1D3E"
"24757","CHR_HSCHR17_7_CTG4",36428990,36439938,"TBC1D3F"
"24758","17",36428618,36439566,"TBC1D3F"
"24759","CHR_HSCHR17_7_CTG4",36324256,36335131,"TBC1D3G"
"24760","17",36323884,36334759,"TBC1D3G"
"24761","CHR_HSCHR17_7_CTG4",36377903,36388795,"TBC1D3H"
"24762","17",36377531,36388435,"TBC1D3H"
"24763","CHR_HSCHR17_10_CTG4",36355285,36366216,"TBC1D3I"
"24764","CHR_HSCHR17_7_CTG4",36254011,36264925,"TBC1D3I"
"24765","17",36253456,36264570,"TBC1D3I"
"24766","CHR_HSCHR17_7_CTG4",37928493,37939442,"TBC1D3K"
"24767","17",37924415,37935371,"TBC1D3K"
"24768","CHR_HSCHR17_7_CTG4",37982250,37993199,"TBC1D3L"
"24769","17",37978155,37989060,"TBC1D3L"
"24770","17",59962363,60018975,"TBC1D3P1-DHX40P1"
"24771","17",62265017,62274115,"TBC1D3P2"
"24772","17",27419538,27431301,"TBC1D3P5"
"24773","17",27417690,27431623,"TBC1D3P5"
"24774","13",75283503,75482169,"TBC1D4"
"24775","3",17157162,18444817,"TBC1D5"
"24776","6",13266542,13328583,"TBC1D7"
"24777","2",101007228,101252866,"TBC1D8"
"24778","2",101151660,101155412,"TBC1D8-AS1"
"24779","X",106802673,106876150,"TBC1D8B"
"24780","4",140620782,140756385,"TBC1D9"
"24781","CHR_HG30_PATCH",179862919,179907859,"TBC1D9B"
"24782","5",179862066,179907897,"TBC1D9B"
"24783","5",77691166,77868780,"TBCA"
"24784","19",36114289,36125947,"TBCB"
"24785","6",42744498,42746103,"TBCC"
"24786","3",186546067,186570543,"TBCCD1"
"24787","CHR_HSCHR17_1_CTG9",82923652,82946138,"TBCD"
"24788","17",82752042,82945914,"TBCD"
"24789","CHR_HSCHR1_5_CTG32_1",235328570,235452743,"TBCE"
"24790","1",235367360,235452443,"TBCE"
"24791","1",235328570,235448952,"TBCE"
"24792","11",121024072,121090776,"TBCEL"
"24793","4",106041599,106316683,"TBCK"
"24794","12",64452090,64502114,"TBK1"
"24795","17",47694161,47712052,"TBKBP1"
"24796","X",9463320,9741037,"TBL1X"
"24797","3",177019340,177228000,"TBL1XR1"
"24798","Y",6910686,7101970,"TBL1Y"
"24799","7",73567537,73578791,"TBL2"
"24800","16",1972053,1982929,"TBL3"
"24801","6",170554302,170572870,"TBP"
"24802","6",133952170,133990432,"TBPL1"
"24803","14",55414210,55456726,"TBPL2"
"24804","2",161416297,161425870,"TBR1"
"24805","11",124622836,124635926,"TBRG1"
"24806","7",45100100,45112047,"TBRG4"
"24807","22",19756703,19783593,"TBX1"
"24808","11",67631303,67639763,"TBX10"
"24809","1",118883046,118989556,"TBX15"
"24810","6",84687351,84764598,"TBX18"
"24811","6",84687712,84709578,"TBX18-AS1"
"24812","1",168280877,168314426,"TBX19"
"24813","17",61399843,61409466,"TBX2"
"24814","17",61393455,61411555,"TBX2-AS1"
"24815","7",35202430,35254100,"TBX20"
"24816","17",47733236,47746122,"TBX21"
"24817","CHR_HSCHRX_2_CTG12",80027033,80044046,"TBX22"
"24818","X",80014753,80031774,"TBX22"
"24819","12",114670255,114684175,"TBX3"
"24820","17",61452404,61485110,"TBX4"
"24821","12",114353911,114408442,"TBX5"
"24822","12",114408131,114412832,"TBX5-AS1"
"24823","16",30085793,30091924,"TBX6"
"24824","19",3594507,3606875,"TBXA2R"
"24825","7",139777051,140020325,"TBXAS1"
"24826","6",166157656,166168700,"TBXT"
"24827","CHR_HSCHR14_1_CTG1",91783410,91840185,"TC2N"
"24828","14",91779746,91867536,"TC2N"
"24829","7",143851375,143902198,"TCAF1"
"24830","7",143620952,143730410,"TCAF2"
"24831","CHR_HG708_PATCH",143725664,143742911,"TCAF2P1"
"24832","7",143800732,143817973,"TCAF2P1"
"24833","3",44338119,44409451,"TCAIM"
"24834","17",63849292,63864379,"TCAM1P"
"24835","17",39665349,39666554,"TCAP"
"24836","8",53966552,54022456,"TCEA1"
"24837","20",64049836,64072347,"TCEA2"
"24838","CHR_HSCHR1_4_CTG3",23388373,23432212,"TCEA3"
"24839","1",23380909,23424748,"TCEA3"
"24840","X",103628704,103630953,"TCEAL1"
"24841","X",102125679,102140426,"TCEAL2"
"24842","X",103607451,103629690,"TCEAL3"
"24843","X",103576231,103587729,"TCEAL4"
"24844","X",103273691,103276750,"TCEAL5"
"24845","X",102140476,102142970,"TCEAL6"
"24846","X",103330229,103332326,"TCEAL7"
"24847","X",103252995,103255192,"TCEAL8"
"24848","X",103356489,103358462,"TCEAL9"
"24849","X",13653112,13681964,"TCEANC"
"24850","1",54053584,54112519,"TCEANC2"
"24851","5",146447311,146511961,"TCERG1"
"24852","10",131092391,131311721,"TCERG1L"
"24853","10",131095218,131095777,"TCERG1L-AS1"
"24854","15",56918623,57299281,"TCF12"
"24855","20",604257,610309,"TCF15"
"24856","CHR_HSCHR6_MHC_MCF_CTG1",31237108,31242737,"TCF19"
"24857","CHR_HSCHR6_MHC_QBL_CTG1",31150981,31156655,"TCF19"
"24858","CHR_HSCHR6_MHC_MANN_CTG1",31203494,31209123,"TCF19"
"24859","CHR_HSCHR6_MHC_DBB_CTG1",31152269,31157938,"TCF19"
"24860","CHR_HSCHR6_MHC_SSTO_CTG1",31153422,31159096,"TCF19"
"24861","CHR_HSCHR6_MHC_COX_CTG1",31151089,31156758,"TCF19"
"24862","6",31158547,31167159,"TCF19"
"24863","CHR_HSCHR22_3_CTG1",42160013,42215442,"TCF20"
"24864","CHR_HSCHR22_1_CTG1",42147859,42203293,"TCF20"
"24865","CHR_HSCHR22_4_CTG1",42147866,42343616,"TCF20"
"24866","CHR_HSCHR22_5_CTG1",42173715,42343616,"TCF20"
"24867","CHR_HSCHR22_6_CTG1",42157475,42343616,"TCF20"
"24868","CHR_HSCHR22_7_CTG1",42187414,42343616,"TCF20"
"24869","CHR_HSCHR22_8_CTG1",42173689,42343616,"TCF20"
"24870","22",42160013,42343616,"TCF20"
"24871","6",133889113,133895553,"TCF21"
"24872","2",27149004,27156974,"TCF23"
"24873","8",66946501,66962591,"TCF24"
"24874","16",89873570,89913627,"TCF25"
"24875","19",1609291,1652615,"TCF3"
"24876","18",55222185,55664787,"TCF4"
"24877","18",55452533,55482940,"TCF4-AS1"
"24878","5",134114681,134151865,"TCF7"
"24879","2",85133392,85310387,"TCF7L1"
"24880","2",85186409,85187253,"TCF7L1-IT1"
"24881","10",112950247,113167678,"TCF7L2"
"24882","20",62841005,62861822,"TCFL5"
"24883","1",152106317,152115444,"TCHH"
"24884","1",152084141,152089064,"TCHHL1"
"24885","12",109900264,109983841,"TCHP"
"24886","8",40153482,40155310,"TCIM"
"24887","11",68039025,68050895,"TCIRG1"
"24888","14",95709947,95714196,"TCL1A"
"24889","14",95686426,95692628,"TCL1B"
"24890","14",95650498,95679833,"TCL6"
"24891","11",59852800,59866489,"TCN1"
"24892","22",30607003,30627271,"TCN2"
"24893","5",150357629,150400308,"TCOF1"
"24894","6",159778498,159789703,"TCP1"
"24895","21",32497967,32587373,"TCP10L"
"24896","6",167172145,167196679,"TCP10L2"
"24897","6",35118071,35148610,"TCP11"
"24898","11",33039417,33105943,"TCP11L1"
"24899","12",106301929,106347003,"TCP11L2"
"24900","X",102456862,102471842,"TCP11X2"
"24901","3",49412212,49416476,"TCTA"
"24902","6",44278734,44297698,"TCTE1"
"24903","12",110614027,110663431,"TCTN1"
"24904","12",123671110,123708399,"TCTN2"
"24905","10",95659823,95694143,"TCTN3"
"24906","12",103965822,103988874,"TDG"
"24907","3",46574534,46582457,"TDGF1"
"24908","X",110520896,110523021,"TDGF1P3"
"24909","CHR_HG76_PATCH",8583129,8611938,"TDH"
"24910","8",11339637,11368452,"TDH"
"24911","CHR_HSCHR4_1_CTG12",155854738,155920406,"TDO2"
"24912","4",155854738,155920406,"TDO2"
"24913","14",89954939,90044764,"TDP1"
"24914","6",24649979,24666930,"TDP2"
"24915","10",114179270,114232666,"TDRD1"
"24916","1",154502219,154548147,"TDRD10"
"24917","19",32719753,32829580,"TDRD12"
"24918","2",21123968,21144368,"TDRD15"
"24919","13",60396457,60573878,"TDRD3"
"24920","1",179591613,179691272,"TDRD5"
"24921","6",46687875,46704319,"TDRD6"
"24922","9",97412096,97496125,"TDRD7"
"24923","14",103928456,104052667,"TDRD9"
"24924","6",40334775,40387590,"TDRG1"
"24925","1",151770107,151791416,"TDRKH"
"24926","1",151790804,151794403,"TDRKH-AS1"
"24927","8",489803,545781,"TDRP"
"24928","11",12674421,12944737,"TEAD1"
"24929","19",49340595,49362457,"TEAD2"
"24930","6",35473597,35497079,"TEAD3"
"24931","12",2959330,3040676,"TEAD4"
"24932","4",48135783,48269838,"TEC"
"24933","7",98214624,98252232,"TECPR1"
"24934","14",102362941,102502477,"TECPR2"
"24935","19",14517085,14565980,"TECR"
"24936","4",64275257,64409468,"TECRL"
"24937","11",121101243,121191490,"TECTA"
"24938","10",112283400,112305038,"TECTB"
"24939","14",105489855,105499575,"TEDC1"
"24940","16",2460086,2464963,"TEDC2"
"24941","1",182398117,182400667,"TEDDM1"
"24942","22",41367333,41399326,"TEF"
"24943","17",30897336,30906238,"TEFM"
"24944","9",27109141,27230174,"TEK"
"24945","17",6789133,6831761,"TEKT1"
"24946","1",36084094,36088275,"TEKT2"
"24947","17",15303811,15341632,"TEKT3"
"24948","2",94871430,94876823,"TEKT4"
"24949","21",9068414,9073609,"TEKT4P2"
"24950","21",9068325,9129773,"TEKT4P2"
"24951","16",10627501,10694930,"TEKT5"
"24952","16",1493344,1510457,"TELO2"
"24953","4",181820019,181829973,"TEMN3-AS1"
"24954","17",75979240,76000586,"TEN1"
"24955","17",75979231,76005999,"TEN1-CDK3"
"24956","X",124375903,125204312,"TENM1"
"24957","5",166979029,168264157,"TENM2"
"24958","4",182143987,182803024,"TENM3"
"24959","11",78652829,79441030,"TENM4"
"24960","5",79612120,79688246,"TENT2"
"24961","5",6713432,6757044,"TENT4A"
"24962","16",50152911,50235310,"TENT4B"
"24963","6",81491439,81752774,"TENT5A"
"24964","1",27005020,27012850,"TENT5B"
"24965","1",117606048,117628389,"TENT5C"
"24966","X",80335504,80445311,"TENT5D"
"24967","14",20365667,20413501,"TEP1"
"24968","16",57976435,57988116,"TEPP"
"24969","17",81228277,81239091,"TEPSIN"
"24970","16",66754640,66801620,"TERB1"
"24971","15",44956687,44979229,"TERB2"
"24972","3",169764520,169765060,"TERC"
"24973","8",73008856,73048123,"TERF1"
"24974","16",69355567,69408571,"TERF2"
"24975","16",75647773,75761872,"TERF2IP"
"24976","5",1253147,1295068,"TERT"
"24977","7",116210506,116258783,"TES"
"24978","12",117038923,117099479,"TESC"
"24979","12",117099481,117142091,"TESC-AS1"
"24980","9",35605262,35610041,"TESK1"
"24981","1",45343883,45491163,"TESK2"
"24982","11",68707440,68751520,"TESMIN"
"24983","12",54948015,54984762,"TESPA1"
"24984","10",68560337,68694487,"TET1"
"24985","4",105145875,105279816,"TET2"
"24986","4",105171354,105178063,"TET2-AS1"
"24987","2",73984910,74108176,"TET3"
"24988","9",100302077,100352942,"TEX10"
"24989","19",43401496,43418597,"TEX101"
"24990","X",70528940,70908711,"TEX11"
"24991","11",112167372,112172556,"TEX12"
"24992","X",105218929,105220694,"TEX13A"
"24993","X",107980864,107982370,"TEX13B"
"24994","X",125319871,125325216,"TEX13C"
"24995","X",124246249,124336863,"TEX13D"
"24996","17",58556678,58692055,"TEX14"
"24997","8",30831544,30913008,"TEX15"
"24998","17",82359247,82363775,"TEX19"
"24999","17",64147227,64263260,"TEX2"
"25000","14",64341673,64387986,"TEX21P"
"25001","14",105398538,105450106,"TEX22"
"25002","13",30932656,30975500,"TEX26"
"25003","13",30881933,30933846,"TEX26-AS1"
"25004","2",70968325,70994873,"TEX261"
"25005","3",51662693,51704323,"TEX264"
"25006","X",154271265,154295853,"TEX28"
"25007","13",111316184,111344249,"TEX29"
"25008","13",102765888,102773811,"TEX30"
"25009","22",36991120,37007851,"TEX33"
"25010","1",178513109,178548602,"TEX35"
"25011","10",125576522,125683163,"TEX36"
"25012","10",125574371,125578445,"TEX36-AS1"
"25013","2",88524649,88529585,"TEX37"
"25014","1",46668855,46673594,"TEX38"
"25015","2",144666312,145262988,"TEX41"
"25016","5",126631705,126636284,"TEX43"
"25017","2",231592864,231594276,"TEX44"
"25018","19",7492976,7508450,"TEX45"
"25019","1",23010834,23019100,"TEX46"
"25020","7",88794106,88795737,"TEX47"
"25021","9",114666434,114682192,"TEX48"
"25022","12",48727435,48765790,"TEX49"
"25023","1",173635338,173637130,"TEX50"
"25024","2",126898864,126902097,"TEX51"
"25025","9",114656304,114662374,"TEX53"
"25026","15",56243971,56445997,"TEX9"
"25027","3",133746040,133796641,"TF"
"25028","10",58385345,58399220,"TFAM"
"25029","7",1614590,1615325,"TFAMP1"
"25030","6",10393186,10419659,"TFAP2A"
"25031","6",10409340,10416446,"TFAP2A-AS1"
"25032","6",50818723,50847619,"TFAP2B"
"25033","20",56629306,56639283,"TFAP2C"
"25034","6",50713526,50773033,"TFAP2D"
"25035","1",35573314,35595328,"TFAP2E"
"25036","16",4257186,4273075,"TFAP4"
"25037","6",155256134,155314493,"TFB1M"
"25038","1",246540561,246566261,"TFB2M"
"25039","12",51093656,51173135,"TFCP2"
"25040","2",121216587,121285202,"TFCP2L1"
"25041","13",113584721,113641473,"TFDP1"
"25042","3",141944428,142149544,"TFDP2"
"25043","X",133216662,133218354,"TFDP3"
"25044","X",49028726,49043410,"TFE3"
"25045","6",41683978,41736259,"TFEB"
"25046","7",115935148,116159896,"TFEC"
"25047","21",42362282,42366535,"TFF1"
"25048","21",42346357,42350997,"TFF2"
"25049","21",42311667,42315409,"TFF3"
"25050","3",100709295,100748964,"TFG"
"25051","22",26491225,26512505,"TFIP11"
"25052","2",187464230,187565760,"TFPI"
"25053","7",93885396,93890753,"TFPI2"
"25054","CHR_HSCHR19LRC_LRC_J_CTG3_1",54107066,54115801,"TFPT"
"25055","CHR_HSCHR19LRC_LRC_T_CTG3_1",54107066,54115801,"TFPT"
"25056","CHR_HSCHR19LRC_COX2_CTG3_1",54107066,54115801,"TFPT"
"25057","CHR_HSCHR19LRC_PGF2_CTG3_1",54107066,54115801,"TFPT"
"25058","CHR_HSCHR19LRC_LRC_I_CTG3_1",54107066,54115801,"TFPT"
"25059","CHR_HSCHR19_4_CTG3_1",54107066,54115801,"TFPT"
"25060","CHR_HSCHR19LRC_LRC_S_CTG3_1",54107066,54115801,"TFPT"
"25061","CHR_HSCHR19LRC_COX1_CTG3_1",54107066,54115801,"TFPT"
"25062","CHR_HSCHR19LRC_PGF1_CTG3_1",54107066,54115801,"TFPT"
"25063","19",54107020,54115657,"TFPT"
"25064","7",100620416,100642779,"TFR2"
"25065","3",196012511,196082153,"TFRC"
"25066","8",132866958,133134903,"TG"
"25067","13",94574054,94596242,"TGDS"
"25068","2",70447284,70554193,"TGFA"
"25069","2",70467385,70468495,"TGFA-IT1"
"25070","19",41301587,41353922,"TGFB1"
"25071","16",31471585,31477960,"TGFB1I1"
"25072","1",218345336,218444619,"TGFB2"
"25073","1",218344190,218346036,"TGFB2-AS1"
"25074","1",218442626,218443996,"TGFB2-OT1"
"25075","14",75958097,75983011,"TGFB3"
"25076","5",136028988,136063818,"TGFBI"
"25077","9",99104038,99154192,"TGFBR1"
"25078","3",30606601,30694142,"TGFBR2"
"25079","1",91680343,91906335,"TGFBR3"
"25080","19",7914830,7919097,"TGFBR3L"
"25081","2",105264391,105329735,"TGFBRAP1"
"25082","18",3411608,3459978,"TGIF1"
"25083","20",36573488,36593950,"TGIF2"
"25084","20",36574553,36612384,"TGIF2-RAB5IF"
"25085","X",89921908,89922883,"TGIF2LX"
"25086","Y",3579067,3580041,"TGIF2LY"
"25087","CHR_HG1_PATCH",24249113,24264431,"TGM1"
"25088","14",24249114,24264432,"TGM1"
"25089","20",38127385,38166578,"TGM2"
"25090","20",2296001,2341079,"TGM3"
"25091","CHR_HG2066_PATCH",44874604,44914986,"TGM4"
"25092","3",44874608,44914990,"TGM4"
"25093","15",43232590,43266928,"TGM5"
"25094","20",2380901,2432753,"TGM6"
"25095","15",43276271,43302255,"TGM7"
"25096","2",85318027,85328251,"TGOLN2"
"25097","8",55773446,55826445,"TGS1"
"25098","11",2163929,2171815,"TH"
"25099","5",132630589,132664272,"TH2LCRR"
"25100","2",43230851,43596038,"THADA"
"25101","8",42836674,42843325,"THAP1"
"25102","15",70881342,70892433,"THAP10"
"25103","16",67842320,67844195,"THAP11"
"25104","11",76349898,76381132,"THAP12"
"25105","12",71664301,71680644,"THAP2"
"25106","1",6624868,6635586,"THAP3"
"25107","2",241584405,241637158,"THAP4"
"25108","7",108554543,108569750,"THAP5"
"25109","4",75513946,75550473,"THAP6"
"25110","22",20999104,21002196,"THAP7"
"25111","22",21001886,21010342,"THAP7-AS1"
"25112","19",36034984,36054739,"THAP8"
"25113","4",82900684,82919969,"THAP9"
"25114","4",82893009,82900960,"THAP9-AS1"
"25115","20",23045633,23049672,"THBD"
"25116","15",39581079,39599466,"THBS1"
"25117","6",169215780,169254050,"THBS2"
"25118","1",155195588,155209051,"THBS3"
"25119","5",79991311,80083287,"THBS4"
"25120","19",361747,376026,"THEG"
"25121","4",56530606,56603507,"THEGL"
"25122","1",151870866,151909637,"THEM4"
"25123","1",151847101,151853712,"THEM5"
"25124","8",142727223,142736927,"THEM6"
"25125","CHR_HSCHR6_1_CTG8",127708072,127918597,"THEMIS"
"25126","6",127708072,127918631,"THEMIS"
"25127","1",27872543,27886685,"THEMIS2"
"25128","5",157731420,157741449,"THG1L"
"25129","10",25016612,25026664,"THNSL1"
"25130","2",88170295,88186636,"THNSL2"
"25131","18",214520,268050,"THOC1"
"25132","X",123600561,123733056,"THOC2"
"25133","5",175917873,176034680,"THOC3"
"25134","22",29505879,29555216,"THOC5"
"25135","16",3024027,3027755,"THOC6"
"25136","3",63833870,63863868,"THOC7"
"25137","3",63860645,63861819,"THOC7-AS1"
"25138","19",2785503,2815807,"THOP1"
"25139","3",184371935,184381968,"THPO"
"25140","17",40058290,40093867,"THRA"
"25141","1",36224432,36305357,"THRAP3"
"25142","3",24117153,24495756,"THRB"
"25143","3",24494087,24681711,"THRB-AS1"
"25144","12",125025434,125027410,"THRIL"
"25145","11",78063861,78068351,"THRSP"
"25146","13",52377167,52416373,"THSD1"
"25147","15",71096952,71783383,"THSD4"
"25148","15",71147650,71189064,"THSD4-AS1"
"25149","7",11370365,11832198,"THSD7A"
"25150","2",136765545,137677718,"THSD7B"
"25151","14",23555988,23560271,"THTPA"
"25152","16",20702816,20742084,"THUMPD1"
